Name,UOM,MRP,Selling Price,Quantity,Total MRP,Total SP,Image Url,Category
Patanjali aloe Vera gel 150ml,Piece,100,95,5,500,475,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png,Personal Care & Health
om Shanti pure turmeric 50gm,Piece,15,15,23,345,345,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png,Spices & Masalas
Joy vit c facewash 50ml,Piece,90,70,4,360,280,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png,Personal Care & Health
black crown fard 500gm,Piece,241,169,22,5302,3718,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png,Puja Needs & General
om shanti kumkum 40gm,Piece,15,15,1,15,15,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png,Puja Needs & General
Joy vit c facewash 100ml,Piece,180,165,6,1080,990,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png,Personal Care & Health
om shanti kumkum 40gm,Piece,15,15,7,105,105,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png,Puja Needs & General
Joy vit c 150ml,Piece,265,249,3,795,747,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png,Puja Needs & General
Rohit seedless Khajur 500gm,Piece,150,75,19,2850,1425,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png,Household & Cleaning
om shanti pure chandan 50gm,Piece,50,40,7,350,280,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png,Puja Needs & General
joy skin fruit spots & tan clear 150ml,Piece,230,199,6,1380,1194,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png,Puja Needs & General
joy skin fruit papaya 100ml,Piece,170,155,2,340,310,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png,Puja Needs & General
Lion Dates 500gm,Piece,186,93,15,2790,1395,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png,Snacks & Packaged Foods
darshana moli roll,Piece,20,20,6,120,120,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png,Puja Needs & General
joy skin fruit papaya 50ml,Piece,85,80,2,170,160,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png,Puja Needs & General
Black crown 250gm,Piece,124,99,6,744,594,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png,Puja Needs & General
Al shahanshah Khajur 500gm,Piece,300,169,1,300,169,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png,Puja Needs & General
Joy suncream 40SPF+++ 50ml,Piece,270,249,5,1350,1245,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png,Personal Care & Health
tejas 1000N,Piece,30,24,3,90,72,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png,Puja Needs & General
joy suncream 30 spf++,Piece,99,95,0,0,0,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png,Personal Care & Health
pistachios,Piece,515,299,1,515,299,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png,Puja Needs & General
joy sunscrem 30spf++ 50ml,Piece,215,209,4,860,836,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png,Puja Needs & General
Eveready neo led bulb,Piece,549,150,1,549,150,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png,Household & Cleaning
kaju Premium 500gm(G),Piece,700,575,1,700,575,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png,Puja Needs & General
Ayur sunscreen spf -30 100ml,Piece,180,170,2,360,340,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png,Puja Needs & General
navin sambrani,Piece,72,58,15,1080,870,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png,Puja Needs & General
Kaju premium 250gm(G),Piece,295,220,-1,-295,-220,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png,Puja Needs & General
vicco sandalwood oil 15g,Piece,80,70,10,800,700,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png,Personal Care & Health
nirmal sambrani cup,Piece,80,64,0,0,0,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png,Household & Cleaning
Vicco turmeric skincare 15g,Piece,45,40,12,540,480,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png,Spices & Masalas
Anjeer 200gm(G),Piece,250,210,-3,-750,-630,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png,Puja Needs & General
bhiya cleaning powder 200gm,Piece,30,24,90,2700,2160,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png,Personal Care & Health
Aawla candy 200gm,Piece,80,72,12,960,864,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png,Snacks & Packaged Foods
Dot & key facewash 100ml,Piece,249,230,2,498,460,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png,Personal Care & Health
Kaju tukda 50gm(G),Piece,60,49,2,120,98,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png,Puja Needs & General
Streax hair serum 75ml,Piece,199,189,39,7761,7371,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png,Personal Care & Health
kaju 50gm(G),Piece,70,60,1,70,60,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png,Puja Needs & General
Streax hair serum 25ml,Piece,70,60,13,910,780,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png,Personal Care & Health
kunku 50gm,Piece,20,20,17,340,340,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png,Puja Needs & General
Kaju pakli 100gm,Piece,140,120,15,2100,1800,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png,Puja Needs & General
hi fi skin care glycerin 90ml,Piece,70,55,5,350,275,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png,Household & Cleaning
halad 25gm,Piece,20,20,25,500,500,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png,Household & Cleaning
hi fi pre. rose water,Piece,30,28,7,210,196,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png,Beverages
Pasta 1kg,Piece,122,61,61,7442,3721,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png,Snacks & Packaged Foods
Streax rosemary water 100ml,Piece,149,140,1,149,140,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png,Beverages
Manuka Yellow,Piece,230,140,24,5520,3360,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png,Puja Needs & General
Dabur Gulabari Free facepack,Piece,54,53,10,540,530,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png,Personal Care & Health
diye ka tel 450ml,Piece,200,60,37,7400,2220,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png,Puja Needs & General
Badam Premium 250gm(G),Piece,299,249,-3,-897,-747,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png,Snacks & Packaged Foods
joy suncream 50spf++++ 18ml,Piece,99,92,12,1188,1104,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png,Personal Care & Health
joy skin fruit face wash 150ml,Piece,210,190,6,1260,1140,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png,Personal Care & Health
joy skin fruit 50ml,Piece,80,70,10,800,700,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png,Puja Needs & General
Akrod 250gm,Piece,525,475,-2,-1050,-950,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png,Puja Needs & General
joy skin fruit 100ml,Piece,160,130,6,960,780,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png,Puja Needs & General
joy pure aloe facewash 50ml,Piece,78,70,5,390,350,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png,Personal Care & Health
joy lemon facewash 50ml,Piece,80,70,7,560,490,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png,Personal Care & Health
joy ubtan facewash 50ml,Piece,90,80,4,360,320,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png,Personal Care & Health
joy ubtan facewash 100ml,Piece,180,160,7,1260,1120,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png,Personal Care & Health
joy ubtan face wash 150ml,Piece,265,249,4,1060,996,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png,Personal Care & Health
joy charcoal facewash 100ml,Piece,180,165,7,1260,1155,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png,Personal Care & Health
diye ka tel 900ml,Piece,300,90,17,5100,1530,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png,Puja Needs & General
joy charcoal 50ml,Piece,90,80,3,270,240,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png,Puja Needs & General
akrod 50gm,Piece,100,90,1,100,90,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png,Puja Needs & General
akrod 50gm,Piece,100,90,-1,-100,-90,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png,Puja Needs & General
joy strawberry facewash 100ml,Piece,170,155,6,1020,930,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png,Personal Care & Health
gillate shaving foam 196gm,Piece,249,210,0,0,0,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png,Personal Care & Health
Kharik Tukda 500gm,Piece,225,175,2,450,350,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png,Puja Needs & General
joy honey & almonds facewash 100ml,Piece,150,125,4,600,500,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png,Snacks & Packaged Foods
gillate shaving foam 196gm,Piece,249,210,0,0,0,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png,Personal Care & Health
joy lemon facewash 100ml,Piece,160,140,6,960,840,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png,Personal Care & Health
kala manuka,Piece,170,149,0,0,0,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png,Household & Cleaning
gillate shaving foam menthol 196gm,Piece,270,240,0,0,0,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png,Personal Care & Health
Ponds Bright Beauty 23gm,Piece,90,86,1,90,86,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png,Personal Care & Health
MTC khajur 500gm,Piece,400,169,1,400,169,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png,Puja Needs & General
ponds Bright beauty 15gm,Piece,69,65,3,207,195,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png,Personal Care & Health
gillate menthol shaving foam 196gm,Piece,270,230,1,270,230,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png,Personal Care & Health
classic dry dates,Piece,350,290,17,5950,4930,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png,Snacks & Packaged Foods
gillate charcoal shaving foam 196gm,Piece,249,210,1,249,210,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png,Personal Care & Health
glow&lovely glassbright 50g,Piece,200,195,1,200,195,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png,Personal Care & Health
LakmÃÂ© kivi facewash 50g,Piece,130,120,1,130,120,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png,Personal Care & Health
Classic Dry dates 1kg,Piece,350,249,15,5250,3735,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png,Snacks & Packaged Foods
old spice shaving lotion,Piece,249,220,3,747,660,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png,Personal Care & Health
joy pure aloe gel 50ml,Piece,49,40,1,49,40,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png,Personal Care & Health
Ponds Men pimple care 100gm,Piece,290,280,1,290,280,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png,Personal Care & Health
Javas 50gm,Piece,15,8,77,1155,616,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png,Puja Needs & General
gillate foam regular 418gm,Piece,275,250,1,275,250,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png,Personal Care & Health
Nivea cream 60ml,Piece,150,145,2,300,290,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png,Personal Care & Health
javas 100gm,Piece,28,15,30,840,450,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png,Puja Needs & General
Javas 200gm,Piece,50,29,19,950,551,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png,Puja Needs & General
Vaseline aloe fresh lotion 400ml,Piece,540,496,2,1080,992,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png,Personal Care & Health
kharik black 1kg,Piece,350,280,1,350,280,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png,Puja Needs & General
Yardley london lotion gold,Piece,149,120,1,149,120,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png,Beverages
Vaseline anti-ageing lotion 400ml,Piece,460,395,2,920,790,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png,Personal Care & Health
kharik black 500gm,Piece,180,140,2,360,280,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png,Puja Needs & General
kharik black 200gm,Piece,80,65,1,80,65,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png,Puja Needs & General
Nivea body milk lotion 75ml,Piece,85,80,0,0,0,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png,Personal Care & Health
Yardley london elegance,Piece,149,120,1,149,120,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png,Puja Needs & General
Nivea body milk lotion 200ml,Piece,249,240,1,249,240,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png,Personal Care & Health
Nivea body lotion aloe hydration 200ml,Piece,275,265,3,825,795,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png,Personal Care & Health
Kharik yellow  1kg,Piece,350,230,26,9100,5980,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png,Puja Needs & General
Yardley london gold 91gm,Piece,80,70,4,320,280,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png,Beverages
Nivea body lotion shea smooth 200ml,Piece,330,320,4,1320,1280,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png,Personal Care & Health
Charoli 25gm,Piece,90,70,78,7020,5460,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png,Puja Needs & General
Nachani papad,Piece,25,16,4,100,64,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png,Snacks & Packaged Foods
Vicco turmeric skin cream 30gm,Piece,80,70,10,800,700,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png,Personal Care & Health
toor 1kg,Piece,120,70,30,3600,2100,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png,Staples & Cooking Essentials
Vicco sandalwood oil 30gm,Piece,150,140,9,1350,1260,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png,Personal Care & Health
toor 500gm,Piece,80,35,34,2720,1190,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png,Staples & Cooking Essentials
Vicco turmeric skin cream 60gm,Piece,175,160,5,875,800,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png,Personal Care & Health
Toor 200gm,Piece,30,17,19,570,323,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png,Staples & Cooking Essentials
Kaju Kani 200gm,Piece,180,140,7,1260,980,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png,Puja Needs & General
kharik powder 500gm,Piece,200,155,7,1400,1085,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png,Personal Care & Health
Kharik Powder 1kg,Piece,310,400,1,310,400,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png,Personal Care & Health
kharik powder 200gm,Piece,85,68,7,595,476,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png,Personal Care & Health
nachani white papad,Piece,25,16,-4,-100,-64,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png,Snacks & Packaged Foods
vicco sandalwood oil 50gm,Piece,230,220,10,2300,2200,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png,Personal Care & Health
samosa fryams,Piece,16,10,54,864,540,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png,Staples & Cooking Essentials
