Name,UOM,MRP,Selling Price,Quantity,Total MRP,Total SP,Image Url
Nirma Mix 1kg,Piece,80,60,24,1920,1440,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png
SUHANA KANDA LASUN 500GM,Piece,165,158,-1,-165,-158,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png
suhana fish curry masala,Piece,10,10,-21,-210,-210,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png
gillate guard,Piece,98,93,-3,-294,-279,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png
Lizol disinfectant surface cleaner jas 1L,Piece,246,239,10,2460,2390,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png
Brit jimjam 100gm,Piece,22.5,22,12,270,264,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png
Brit.pure magic 69gm,Piece,40,38,16,640,608,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png
Brit.little heart 79gm,Piece,30,28,36,1080,1008,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png
Brit.winkin cow choco 180ml,Piece,37,35,9,333,315,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png
maggi Masala a magic 72gm,Piece,60,58,14,840,812,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png
Brit.marie gold 950gm,Piece,145,140,-1,-145,-140,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png
Pringles sour cream & onion flavour 107gm,Piece,110,105,0,0,0,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png
Brit Winkin cow strawberry 180ml,Piece,37,35,9,333,315,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png
Gala Orbit Deck Mop 1N,Pc,195,195,-1,-195,-195,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/Gala_Orbit_Deck_Mop_1N_1674290728060.png
dr.oteker Funfoods ori veg mayonnaise 800gm,Piece,187,170,5,935,850,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png
Rin Refresh Lemon & Rose Detergent Powder 1 kg,Pc,80,80,-12,-960,-960,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/267012_9-rin-refresh-lemon-rose-detergent-powder.jpg
Brit.pure magic 69gm,Piece,40,38,6,240,228,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png
Brit.milk bikis 100gm,Piece,30,29,20,600,580,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png
Lizol Disinfectant Surface & Floor Cleaner Liquid,Pc,125,125,-2,-250,-250,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/263753_11-lizol-disinfectant-surface-floor-cleaner-liquid-citrus-kills-999-germs.jpg
Brit Nice time 136.5gm,Piece,22.5,22.5,24,540,540,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png
Brit.marie gold 950gm,Piece,145,140,5,725,700,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png
double diamond 500gm,Piece,100,60,-1,-100,-60,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png
Brit.marie gold 950gm,Piece,145,140,5,725,700,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png
Pond's Starlight Perfumed Talcum Powder Orchid & Jasmine Notes 100g,Pc,132,132,0,0,0,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/Pond_s_Starlight_Perfumed_Talcum_Powder_Orchid_Jasmine_Notes_100g_1674800931750.png
ponds dreamflower 40gm,Piece,53,52,17,901,884,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png
dr.oetker tandoori veg mayonnaise 250gm,Piece,93,88,5,465,440,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png
Brit Marie gold 190gm,Piece,30,28,24,720,672,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png
Brit.good day cashew 90.5gm,Piece,20,20,24,480,480,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png
Brit.Nutri Choice 91.7gm,Piece,25,24,14,350,336,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png
Brit.good day cashew 90.5gm,Piece,20,20,60,1200,1200,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png
Brit.the ori bourbon 100gm,Piece,20,20,60,1200,1200,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png
Brit.Marie gold 250gm,Piece,40,39,21,840,819,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png
Brit.toastea pre.250gm,Piece,50,48,6,300,288,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png
Pears Oil Control soap 75gm,Pc,63,63,-2,-126,-126,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/Pears_Oil_Control_soap_75gm_1684056459166.png
maggi pichkoo imli 80gm,Piece,22,22,15,330,330,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png
Brit.treat choco 50gm,Piece,10,10,42,420,420,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png
Pringles pizza flavour 102gm,Piece,110,105,2,220,210,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png
dr.oetker funfoods ori veg mayonnaise 50gm,Piece,25,23,14,350,322,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png
Nissin korean chicken noodle 80gm,Piece,52,50,15,780,750,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png
Hellmanns real mayonnaise 250gm,Piece,90,79,8,720,632,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png
Brit.toastea pre.250gm,Piece,50,48,8,400,384,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png
maggi 2minute noodles 150gm,Piece,30,30,48,1440,1440,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png
maggi 2minute noodles 70gm,Piece,15,15,96,1440,1440,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png
Brit.50-50 sweet&salty 188gm,Piece,35,33,17,595,561,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png
maggi 2minute noodles 70gm,Piece,15,15,17,255,255,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png
Pond's Starlight Perfumed Talcum Powder Orchid & Jasmine Notes 100g,Piece,132,120,8,1056,960,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png
harpic lemon fresh bathroom cle 250ml,Piece,61,60,1,61,60,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png
Nirma yellow powder 500gm,Piece,33,32,24,792,768,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png
jimjam 62gm,Piece,10,10,39,390,390,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png
nirma detergent powder 1kg,Piece,66,64,11,726,704,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png
lizol citrus disinfectant surface cleaner,Piece,169,164,10,1690,1640,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png
dettol skincare liquid handwash 875ml,Piece,155,145,5,775,725,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png
ponds magic talc 50gm,Piece,62,60,19,1178,1140,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png
Dove Go fresh 75 gm Bar,Piece,67,62,24,1608,1488,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png
Britannia Bourbon Cream Biscuit,Pc,20,20,-32,-640,-640,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/100286220_8-britannia-bourbon-cream-biscuit-chocolate-flavour.jpg
Happy Dent Rs 5,Pc,5,5,-1,-5,-5,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png
Aseel Kimia 500gm,Piece,320,169,45,14400,7605,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png
jokar.pre.lachkari rice,Kg,80,70,-3,-240,-210,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png
Sunny Sun lite 860gm,Piece,185,155,22,4070,3410,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png
Sunny Soya 800gm,Piece,165,132,24,3960,3168,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png
sargam plus1.2kg,Piece,52,48,7,364,336,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png
sargam 230gm rs 10,Piece,10,10,120,1200,1200,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png
Match box,Pc,1,1,-5,-5,-5,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png
harpic 500.ml,Piece,115,110,-8,-920,-880,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png
Pantene Hairfall Control Shampoo 180 ml,Pc,189,170,-3,-567,-510,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png
Johnson's baby No More Tears Baby Shampoo 50 ml,Pc,60,60,-1,-60,-60,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/261018_13-johnsons-baby-no-more-tears-baby-shampoo.jpg
whisper xl 12pads,Piece,75,71,-1,-75,-71,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png
Lifebuoy Care 41 g,Pc,10,10,-1,-10,-10,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/Lifebuoy_Care_41_g_1664883085995.png
Colgate Max fresh 10/-,Pc,10,10,-1,-10,-10,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/Colgate_Max_fresh_10_-_1715172491225.png
Nivea body milk 50ml,Piece,55,50,3,165,150,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png
Nivea Body Milk 75ml,Piece,85,75,3,255,225,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png
Nivea Shea Smooth 75ml,Piece,115,99,3,345,297,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png
Nivea cocoa Nourish 75ml,Piece,115,99,1,115,99,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png
Nivea express hydration 75ml,Piece,115,99,3,345,297,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png
Nivea Aloe Hydration 75ml,Piece,99,89,3,297,267,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png
Nivea cocoa nourish 200ml,Piece,330,299,3,990,897,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png
Nivea Body milk lotion 400ml,Piece,520,449,3,1560,1347,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png
Nivea shea Smooth 400ml,Piece,564,469,3,1692,1407,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png
Nivea Cocoa Nourish 400ml,Piece,565,469,2,1130,938,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png
Nivea Soft 25ml,Piece,55,49,9,495,441,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png
Nivea Soft 100ml,Piece,265,249,2,530,498,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png
Nivea Soft 200ml,Piece,400,349,1,400,349,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png
Nivea All in 1 Facewash 50gm,Piece,135,123,3,405,369,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png
Nivea Dark Spot 50gm,Piece,119,105,3,357,315,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png
Nivea oil Control FW 50gm,Piece,110,105,3,330,315,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png
Garnier Men Acno Fight FW 25gm,Piece,69,65,2,138,130,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png
Garnier men duo foam 25gm,Piece,69,65,2,138,130,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png
Garnier Men Acnofight 50gm,Piece,115,109,2,230,218,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png
Garnier Men Turbo Bright Duo form 50gm,Piece,129,119,2,258,238,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png
Garnier men oil clear FW 50gm,Piece,125,119,2,250,238,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png
Garnier Men Acnofight 100gm,Piece,279,259,3,837,777,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png
Garnier men x2 turbofight 100gm,Piece,299,279,3,897,837,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png
Garnier men duo form turbofight 100gm,Piece,299,279,3,897,837,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png
Garnier men turbo bright 50gm,Piece,125,119,2,250,238,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png
Loreal TR5 80ml,Piece,80,77,3,240,231,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png
Loreal 6oil shamp 82.5ml,Piece,99,99,3,297,297,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png
Loreal Fall resist 3X 80ml,Piece,95,95,3,285,285,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png
Loreal Colour Protect 80ml,Piece,99,97,0,0,0,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png
Loreal Dream Length 82.5ml,Piece,99,92,3,297,276,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png
Loreal HM 80ml,Piece,105,104,3,315,312,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png
Loreal Hyaluron pure 80ml,Piece,90,90,3,270,270,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png
LoReal Glycolic gloss 80ml,Piece,105,105,3,315,315,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png
Loreal TR5 Cond 70ml,Piece,119,115,3,357,345,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png
LoReal Fall resist cond 71.5ml,Piece,119,115,3,357,345,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png
Loreal colour protect cond 71.5ml,Piece,119,115,3,357,345,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png
LoReal Dream length cond 71.5ml,Piece,119,105,3,357,315,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png
Loreal HM cond 70ml,Piece,129,122,3,387,366,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png
Loreal Glycolic glass cond 70ml,Piece,129,122,3,387,366,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png
LoReal TR 5 Shampoo 200ml,Piece,189,188,3,567,564,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png
Loreal 6oil Shampoo 175ml,Piece,189,188,3,567,564,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png
Garnier Color Natural Darkest Brown No 3,Pc,89,89,-1,-89,-89,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/Garnier_Color_Natural_Darkest_Brown_No_3_1682846481129.png
LoReal Fall resist 200ml,Piece,219,219,3,657,657,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png
Loreal Color protect 180ml,Piece,219,199,2,438,398,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png
Dream lengthy Shampoo 200ml,Piece,190,179,3,570,537,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png
LoReal HM shampoo 175ml,Piece,209,199,3,627,597,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png
LoReal Glycolic glass 200ml,Piece,239,229,3,717,687,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png
Loreal TR5 Cond 180ml,Piece,279,265,3,837,795,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png
Loreal 6oil cond 175ml,Piece,279,265,3,837,795,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png
Loreal Fall resist 175ml,Piece,279,265,3,837,795,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png
Loreal Colour protect cond 180ml,Piece,269,249,3,807,747,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png
Loreal Dream Length cond 175ml,Piece,279,269,3,837,807,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png
loreal Hyaluron moisture cond 175ml,Piece,299,280,3,897,840,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png
LoReal Glycolic gloss cond 175ml,Piece,299,280,3,897,840,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png
Garnier vit C serum 15ml,Piece,299,280,2,598,560,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png
Gar. Nat. Black,Piece,35,35,15,525,525,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png
Garnier Nat Black 20ml+20g,Piece,45,42,18,810,756,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png
Garnier Black Nat 20ml+20g,Piece,45,42,20,900,840,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png
Garnier Nat.Black no 3,Piece,45,42,20,900,840,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png
Garnier Black Nat Burgundy,Piece,45,42,16,720,672,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png
Garnier Shampoo Colour Shade 3,Pc,39,39,0,0,0,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/image_picker_1CCE7F92-63B8-4A9A-A854-566AC6502629-3213-0000022C99A7E888.jpg
Garnier shampoo colour BB 10ml+10ml,Piece,35,33,16,560,528,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png
Garnier Shampoo colour 3.16 Burgundy,Piece,35,33,16,560,528,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png
Garnier 3.16 Burgundy 30ml+30gm,Piece,99,95,3,297,285,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png
Garnier 3 darkest brown 35ml+30gm,Piece,99,95,3,297,285,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png
Garnier 1Nat Black 35ml+30gm,Piece,99,95,3,297,285,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png
Garnier Color Naturals,Pc,180,180,0,0,0,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/40147933_5-garnier-color-naturals-creme-hair-color.jpg
Garnier 3 darkest Brown 70ml+60gm,Piece,229,220,3,687,660,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png
Garnier Nat.Black 70ml+60gm,Piece,229,220,3,687,660,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png
everyuth walnut scrub 7gm,Piece,15,15,11,165,165,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png
everyuth tan removal choco cherry 7gm,Piece,20,19,12,240,228,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png
everyuth Tan removel 9gm,Piece,20,19,10,200,190,https://mbtegbgsvxbefyzyxlyr.supabase.co/storage/v1/object/public/user-data/groceries.png
